area_type_code,area_code,area_text,display_level,selectable,sort_sequence,unique_code,employment_code,unemployment_code
G,CT5338038000000,"Lakewood city, WA",0,T,7977,53380,ENU5338010010,LAUCT53380000000000003
G,CT5340245000000,"Longview city, WA",0,T,7978,53402,ENU5340210010,LAUCT53402000000000003
G,CT5340840000000,"Lynnwood city, WA",0,T,7979,53408,ENU5340810010,LAUCT53408000000000003
G,CT5343150000000,"Maple Valley city, WA",0,T,7980,53431,ENU5343110010,LAUCT53431000000000003
G,CT5343955000000,"Marysville city, WA",0,T,7981,53439,ENU5343910010,LAUCT53439000000000003
G,CT5345005000000,"Mercer Island city, WA",0,T,7982,53450,ENU5345010010,LAUCT53450000000000003
G,CT5347245000000,"Moses Lake city, WA",0,T,7983,53472,ENU5347210010,LAUCT53472000000000003
G,CT5347560000000,"Mount Vernon city, WA",0,T,7984,53475,ENU5347510010,LAUCT53475000000000003
G,CT5351300000000,"Olympia city, WA",0,T,7985,53513,ENU5351310010,LAUCT53513000000000003
G,CT5353545000000,"Pasco city, WA",0,T,7986,53535,ENU5353510010,LAUCT53535000000000003
G,CT5356625000000,"Pullman city, WA",0,T,7987,53566,ENU5356610010,LAUCT53566000000000003
G,CT5356695000000,"Puyallup city, WA",0,T,7988,53566,ENU5356610010,LAUCT53566000000000003
G,CT5357535000000,"Redmond city, WA",0,T,7989,53575,ENU5357510010,LAUCT53575000000000003
G,CT5357745000000,"Renton city, WA",0,T,7990,53577,ENU5357710010,LAUCT53577000000000003
G,CT5358235000000,"Richland city, WA",0,T,7991,53582,ENU5358210010,LAUCT53582000000000003
G,CT5361115000000,"Sammamish city, WA",0,T,7992,53611,ENU5361110010,LAUCT53611000000000003
G,CT5362288000000,"SeaTac city, WA",0,T,7993,53622,ENU5362210010,LAUCT53622000000000003
G,CT5363000000000,"Seattle city, WA",0,T,7994,53630,ENU5363010010,LAUCT53630000000000003
G,CT5363960000000,"Shoreline city, WA",0,T,7995,53639,ENU5363910010,LAUCT53639000000000003
G,CT5367000000000,"Spokane city, WA",0,T,7996,53670,ENU5367010010,LAUCT53670000000000003
G,CT5367167000000,"Spokane Valley city, WA",0,T,7997,53671,ENU5367110010,LAUCT53671000000000003
G,CT5370000000000,"Tacoma city, WA",0,T,7998,53700,ENU5370010010,LAUCT53700000000000003
G,CT5372905000000,"Tumwater city, WA",0,T,7999,53729,ENU5372910010,LAUCT53729000000000003
G,CT5373465000000,"University Place city, WA",0,T,8000,53734,ENU5373410010,LAUCT53734000000000003
G,CT5374060000000,"Vancouver city, WA",0,T,8001,53740,ENU5374010010,LAUCT53740000000000003
G,CT5375775000000,"Walla Walla city, WA",0,T,8002,53757,ENU5375710010,LAUCT53757000000000003
G,CT5377105000000,"Wenatchee city, WA",0,T,8003,53771,ENU5377110010,LAUCT53771000000000003
G,CT5380010000000,"Yakima city, WA",0,T,8004,53800,ENU5380010010,LAUCT53800000000000003
G,CT5414600000000,"Charleston city, WV",0,T,8082,54146,ENU5414610010,LAUCT54146000000000003
G,CT5439460000000,"Huntington city, WV",0,T,8083,54394,ENU5439410010,LAUCT54394000000000003
G,CT5455756000000,"Morgantown city, WV",0,T,8084,54557,ENU5455710010,LAUCT54557000000000003
G,CT5462140000000,"Parkersburg city, WV",0,T,8085,54621,ENU5462110010,LAUCT54621000000000003
G,CT5486452000000,"Wheeling city, WV",0,T,8086,54864,ENU5486410010,LAUCT54864000000000003
G,CT5502375000000,"Appleton city, WI",0,T,8203,55023,ENU5502310010,LAUCT55023000000000003
G,CT5506500000000,"Beloit city, WI",0,T,8204,55065,ENU5506510010,LAUCT55065000000000003
G,CT5510025000000,"Brookfield city, WI",0,T,8205,55100,ENU5510010010,LAUCT55100000000000003
G,CT5511950000000,"Caledonia village, WI",0,T,8206,55119,ENU5511910010,LAUCT55119000000000003
G,CT5519775000000,"De Pere city, WI",0,T,8207,55197,ENU5519710010,LAUCT55197000000000003
G,CT5522300000000,"Eau Claire city, WI",0,T,8208,55223,ENU5522310010,LAUCT55223000000000003
G,CT5525950000000,"Fitchburg city, WI",0,T,8209,55259,ENU5525910010,LAUCT55259000000000003
G,CT5526275000000,"Fond du Lac city, WI",0,T,8210,55262,ENU5526210010,LAUCT55262000000000003
G,CT5527300000000,"Franklin city, WI",0,T,8211,55273,ENU5527310010,LAUCT55273000000000003
G,CT5531000000000,"Green Bay city, WI",0,T,8212,55310,ENU5531010010,LAUCT55310000000000003
G,CT5531175000000,"Greenfield city, WI",0,T,8213,55311,ENU5531110010,LAUCT55311000000000003
G,CT5537825000000,"Janesville city, WI",0,T,8214,55378,ENU5537810010,LAUCT55378000000000003
G,CT5539225000000,"Kenosha city, WI",0,T,8215,55392,ENU5539210010,LAUCT55392000000000003
G,CT5540775000000,"La Crosse city, WI",0,T,8216,55407,ENU5540710010,LAUCT55407000000000003
G,CT5548000000000,"Madison city, WI",0,T,8217,55480,ENU5548010010,LAUCT55480000000000003
G,CT5548500000000,"Manitowoc city, WI",0,T,8218,55485,ENU5548510010,LAUCT55485000000000003
G,CT5551000000000,"Menomonee Falls village, WI",0,T,8219,55510,ENU5551010010,LAUCT55510000000000003
G,CT5551150000000,"Mequon city, WI",0,T,8220,55511,ENU5551110010,LAUCT55511000000000003
G,CT5553000000000,"Milwaukee city, WI",0,T,8221,55530,ENU5553010010,LAUCT55530000000000003
G,CT5554875000000,"Mount Pleasant village, WI",0,T,8222,55548,ENU5554810010,LAUCT55548000000000003
G,CT5555275000000,"Muskego city, WI",0,T,8223,55552,ENU5555210010,LAUCT55552000000000003
G,CT5555750000000,"Neenah city, WI",0,T,8224,55557,ENU5555710010,LAUCT55557000000000003
G,CT5556375000000,"New Berlin city, WI",0,T,8225,55563,ENU5556310010,LAUCT55563000000000003
G,CT5558800000000,"Oak Creek city, WI",0,T,8226,55588,ENU5558810010,LAUCT55588000000000003
G,CT5560500000000,"Oshkosh city, WI",0,T,8227,55605,ENU5560510010,LAUCT55605000000000003
G,CT5566000000000,"Racine city, WI",0,T,8228,55660,ENU5566010010,LAUCT55660000000000003
G,CT5572975000000,"Sheboygan city, WI",0,T,8229,55729,ENU5572910010,LAUCT55729000000000003
G,CT5577200000000,"Stevens Point city, WI",0,T,8230,55772,ENU5577210010,LAUCT55772000000000003
G,CT5578600000000,"Sun Prairie city, WI",0,T,8231,55786,ENU5578610010,LAUCT55786000000000003
G,CT5578650000000,"Superior city, WI",0,T,8232,55786,ENU5578610010,LAUCT55786000000000003
G,CT5584250000000,"Waukesha city, WI",0,T,8233,55842,ENU5584210010,LAUCT55842000000000003
G,CT5584475000000,"Wausau city, WI",0,T,8234,55844,ENU5584410010,LAUCT55844000000000003
G,CT5584675000000,"Wauwatosa city, WI",0,T,8235,55846,ENU5584610010,LAUCT55846000000000003
G,CT5585300000000,"West Allis city, WI",0,T,8236,55853,ENU5585310010,LAUCT55853000000000003
G,CT5585350000000,"West Bend city, WI",0,T,8237,55853,ENU5585310010,LAUCT55853000000000003
G,CT5613150000000,"Casper city, WY",0,T,8284,56131,ENU5613110010,LAUCT56131000000000003
G,CT5613900000000,"Cheyenne city, WY",0,T,8285,56139,ENU5613910010,LAUCT56139000000000003
G,CT5631855000000,"Gillette city, WY",0,T,8286,56318,ENU5631810010,LAUCT56318000000000003
G,CT5645050000000,"Laramie city, WY",0,T,8287,56450,ENU5645010010,LAUCT56450000000000003
H,CS0901080000000,"Andover town, CT",0,T,926,9010,ENU0901010010,LAUCN090100000000003
H,CS0901430000000,"Ashford town, CT",0,T,928,9014,ENU0901410010,LAUCN090140000000003
H,CS0902060000000,"Avon town, CT",0,T,929,9020,ENU0902010010,LAUCN090200000000003
H,CS0902760000000,"Barkhamsted town, CT",0,T,930,9027,ENU0902710010,LAUCN090270000000003
H,CS0903250000000,"Beacon Falls town, CT",0,T,931,9032,ENU0903210010,LAUCN090320000000003
H,CS0904300000000,"Berlin town, CT",0,T,932,9043,ENU0904310010,LAUCN090430000000003
H,CS0904580000000,"Bethany town, CT",0,T,933,9045,ENU0904510010,LAUCN090450000000003
H,CS0904720000000,"Bethel town, CT",0,T,934,9047,ENU0904710010,LAUCN090470000000003
H,CS0904930000000,"Bethlehem town, CT",0,T,935,9049,ENU0904910010,LAUCN090490000000003
H,CS0905910000000,"Bloomfield town, CT",0,T,936,9059,ENU0905910010,LAUCN090590000000003
H,CS0906260000000,"Bolton town, CT",0,T,937,9062,ENU0906210010,LAUCN090620000000003
H,CS0906820000000,"Bozrah town, CT",0,T,938,9068,ENU0906810010,LAUCN090680000000003
H,CS0908210000000,"Bridgewater town, CT",0,T,941,9082,ENU0908210010,LAUCN090820000000003
H,CS0908980000000,"Brookfield town, CT",0,T,943,9089,ENU0908910010,LAUCN090890000000003
H,CS0909190000000,"Brooklyn town, CT",0,T,944,9091,ENU0909110010,LAUCN090910000000003
H,CS0910100000000,"Burlington town, CT",0,T,945,9101,ENU0910110010,LAUCN091010000000003
H,CS0910940000000,"Canaan town, CT",0,T,946,9109,ENU0910910010,LAUCN091090000000003
H,CS0912130000000,"Canterbury town, CT",0,T,947,9121,ENU0912110010,LAUCN091210000000003
H,CS0912270000000,"Canton town, CT",0,T,948,9122,ENU0912210010,LAUCN091220000000003
H,CS0913810000000,"Chaplin town, CT",0,T,949,9138,ENU0913810010,LAUCN091380000000003
H,CS0914300000000,"Chester town, CT",0,T,951,9143,ENU0914310010,LAUCN091430000000003
H,CS0915350000000,"Clinton town, CT",0,T,952,9153,ENU0915310010,LAUCN091530000000003
H,CS0915910000000,"Colchester town, CT",0,T,953,9159,ENU0915910010,LAUCN091590000000003
H,CS0916050000000,"Colebrook town, CT",0,T,954,9160,ENU0916010010,LAUCN091600000000003
H,CS0916400000000,"Columbia town, CT",0,T,955,9164,ENU0916410010,LAUCN091640000000003
H,CS0917240000000,"Cornwall town, CT",0,T,956,9172,ENU0917210010,LAUCN091720000000003
H,CS0917800000000,"Coventry town, CT",0,T,957,9178,ENU0917810010,LAUCN091780000000003
H,CS0918080000000,"Cromwell town, CT",0,T,958,9180,ENU0918010010,LAUCN091800000000003
H,CS0918850000000,"Darien town, CT",0,T,960,9188,ENU0918810010,LAUCN091880000000003
H,CS0919130000000,"Deep River town, CT",0,T,961,9191,ENU0919110010,LAUCN091910000000003
H,CS0920810000000,"Durham town, CT",0,T,963,9208,ENU0920810010,LAUCN092080000000003
H,CS0921860000000,"Eastford town, CT",0,T,964,9218,ENU0921810010,LAUCN092180000000003
H,CS0922070000000,"East Granby town, CT",0,T,965,9220,ENU0922010010,LAUCN092200000000003
H,CS0922280000000,"East Haddam town, CT",0,T,966,9222,ENU0922210010,LAUCN092220000000003
H,CS0922490000000,"East Hampton town, CT",0,T,967,9224,ENU0922410010,LAUCN092240000000003
H,CS0923400000000,"East Lyme town, CT",0,T,970,9234,ENU0923410010,LAUCN092340000000003
H,CS0923890000000,"Easton town, CT",0,T,971,9238,ENU0923810010,LAUCN092380000000003
H,CS0924800000000,"East Windsor town, CT",0,T,972,9248,ENU0924810010,LAUCN092480000000003
H,CS0925360000000,"Ellington town, CT",0,T,973,9253,ENU0925310010,LAUCN092530000000003
H,CS0926270000000,"Essex town, CT",0,T,975,9262,ENU0926210010,LAUCN092620000000003
H,CS0929910000000,"Franklin town, CT",0,T,978,9299,ENU0929910010,LAUCN092990000000003
H,CS0932290000000,"Goshen town, CT",0,T,980,9322,ENU0932210010,LAUCN093220000000003
H,CS0932640000000,"Granby town, CT",0,T,981,9326,ENU0932610010,LAUCN093260000000003
H,CS0933900000000,"Griswold town, CT",0,T,983,9339,ENU0933910010,LAUCN093390000000003
H,CS0934950000000,"Guilford town, CT",0,T,985,9349,ENU0934910010,LAUCN093490000000003
H,CS0935230000000,"Haddam town, CT",0,T,986,9352,ENU0935210010,LAUCN093520000000003
H,CS0936000000000,"Hampton town, CT",0,T,988,9360,ENU0936010010,LAUCN093600000000003
H,CS0937140000000,"Hartland town, CT",0,T,990,9371,ENU0937110010,LAUCN093710000000003
H,CS0937280000000,"Harwinton town, CT",0,T,991,9372,ENU0937210010,LAUCN093720000000003
H,CS0937910000000,"Hebron town, CT",0,T,992,9379,ENU0937910010,LAUCN093790000000003
H,CS0940290000000,"Kent town, CT",0,T,993,9402,ENU0940210010,LAUCN094020000000003
H,CS0940500000000,"Killingly town, CT",0,T,994,9405,ENU0940510010,LAUCN094050000000003
H,CS0940710000000,"Killingworth town, CT",0,T,995,9407,ENU0940710010,LAUCN094070000000003
H,CS0942390000000,"Lebanon town, CT",0,T,996,9423,ENU0942310010,LAUCN094230000000003
H,CS0942600000000,"Ledyard town, CT",0,T,997,9426,ENU0942610010,LAUCN094260000000003
H,CS0943230000000,"Lisbon town, CT",0,T,998,9432,ENU0943210010,LAUCN094320000000003
H,CS0943370000000,"Litchfield town, CT",0,T,999,9433,ENU0943310010,LAUCN094330000000003
H,CS0944210000000,"Lyme town, CT",0,T,1000,9442,ENU0944210010,LAUCN094420000000003
H,CS0944560000000,"Madison town, CT",0,T,1001,9445,ENU0944510010,LAUCN094450000000003
H,CS0945820000000,"Marlborough town, CT",0,T,1004,9458,ENU0945810010,LAUCN094580000000003
H,CS0946940000000,"Middlebury town, CT",0,T,1006,9469,ENU0946910010,LAUCN094690000000003
H,CS0947080000000,"Middlefield town, CT",0,T,1007,9470,ENU0947010010,LAUCN094700000000003
H,CS0948620000000,"Monroe town, CT",0,T,1010,9486,ENU0948610010,LAUCN094860000000003
H,CS0948900000000,"Montville town, CT",0,T,1011,9489,ENU0948910010,LAUCN094890000000003
H,CS0949460000000,"Morris town, CT",0,T,1012,9494,ENU0949410010,LAUCN094940000000003
H,CS0950580000000,"New Canaan town, CT",0,T,1015,9505,ENU0950510010,LAUCN095050000000003
H,CS0950860000000,"New Fairfield town, CT",0,T,1016,9508,ENU0950810010,LAUCN095080000000003
H,CS0951350000000,"New Hartford town, CT",0,T,1017,9513,ENU0951310010,LAUCN095130000000003
H,CS0953470000000,"Norfolk town, CT",0,T,1023,9534,ENU0953410010,LAUCN095340000000003
H,CS0953890000000,"North Branford town, CT",0,T,1024,9538,ENU0953810010,LAUCN095380000000003
H,CS0954030000000,"North Canaan town, CT",0,T,1025,9540,ENU0954010010,LAUCN095400000000003
H,CS0954870000000,"North Haven town, CT",0,T,1026,9548,ENU0954810010,LAUCN095480000000003
H,CS0955500000000,"North Stonington town, CT",0,T,1027,9555,ENU0955510010,LAUCN095550000000003
H,CS0957040000000,"Old Lyme town, CT",0,T,1030,9570,ENU0957010010,LAUCN095700000000003
H,CS0957320000000,"Old Saybrook town, CT",0,T,1031,9573,ENU0957310010,LAUCN095730000000003
H,CS0957600000000,"Orange town, CT",0,T,1032,9576,ENU0957610010,LAUCN095760000000003
H,CS0958300000000,"Oxford town, CT",0,T,1033,9583,ENU0958310010,LAUCN095830000000003
H,CS0959980000000,"Plainfield town, CT",0,T,1034,9599,ENU0959910010,LAUCN095990000000003
H,CS0960120000000,"Plainville town, CT",0,T,1035,9601,ENU0960110010,LAUCN096010000000003
H,CS0960750000000,"Plymouth town, CT",0,T,1036,9607,ENU0960710010,LAUCN096070000000003
H,CS0961030000000,"Pomfret town, CT",0,T,1037,9610,ENU0961010010,LAUCN096100000000003
H,CS0961800000000,"Portland town, CT",0,T,1038,9618,ENU0961810010,LAUCN096180000000003
H,CS0962150000000,"Preston town, CT",0,T,1039,9621,ENU0962110010,LAUCN096210000000003
H,CS0962290000000,"Prospect town, CT",0,T,1040,9622,ENU0962210010,LAUCN096220000000003
H,CS0962710000000,"Putnam town, CT",0,T,1041,9627,ENU0962710010,LAUCN096270000000003
H,CS0963480000000,"Redding town, CT",0,T,1042,9634,ENU0963410010,LAUCN096340000000003
H,CS0965370000000,"Rocky Hill town, CT",0,T,1044,9653,ENU0965310010,LAUCN096530000000003
H,CS0965930000000,"Roxbury town, CT",0,T,1045,9659,ENU0965910010,LAUCN096590000000003
H,CS0966210000000,"Salem town, CT",0,T,1046,9662,ENU0966210010,LAUCN096620000000003
H,CS0966420000000,"Salisbury town, CT",0,T,1047,9664,ENU0966410010,LAUCN096640000000003
H,CS0967400000000,"Scotland town, CT",0,T,1048,9674,ENU0967410010,LAUCN096740000000003
H,CS0967610000000,"Seymour town, CT",0,T,1049,9676,ENU0967610010,LAUCN096760000000003
H,CS0967960000000,"Sharon town, CT",0,T,1050,9679,ENU0967910010,LAUCN096790000000003
H,CS0968310000000,"Sherman town, CT",0,T,1052,9683,ENU0968310010,LAUCN096830000000003
H,CS0968940000000,"Simsbury town, CT",0,T,1053,9689,ENU0968910010,LAUCN096890000000003
H,CS0969220000000,"Somers town, CT",0,T,1054,9692,ENU0969210010,LAUCN096920000000003
H,CS0969640000000,"Southbury town, CT",0,T,1055,9696,ENU0969610010,LAUCN096960000000003
H,CS0971670000000,"Sprague town, CT",0,T,1058,9716,ENU0971610010,LAUCN097160000000003
H,CS0972090000000,"Stafford town, CT",0,T,1059,9720,ENU0972010010,LAUCN097200000000003
H,CS0973420000000,"Sterling town, CT",0,T,1061,9734,ENU0973410010,LAUCN097340000000003
H,CS0973770000000,"Stonington town, CT",0,T,1062,9737,ENU0973710010,LAUCN097370000000003
H,CS0974540000000,"Suffield town, CT",0,T,1064,9745,ENU0974510010,LAUCN097450000000003
H,CS0975730000000,"Thomaston town, CT",0,T,1065,9757,ENU0975710010,LAUCN097570000000003
H,CS0975870000000,"Thompson town, CT",0,T,1066,9758,ENU0975810010,LAUCN097580000000003
H,CS0976290000000,"Tolland town, CT",0,T,1067,9762,ENU0976210010,LAUCN097620000000003
H,CS0977830000000,"Union town, CT",0,T,1070,9778,ENU0977810010,LAUCN097780000000003
H,CS0978600000000,"Voluntown town, CT",0,T,1072,9786,ENU0978610010,LAUCN097860000000003
H,CS0979510000000,"Warren town, CT",0,T,1074,9795,ENU0979510010,LAUCN097950000000003
H,CS0979720000000,"Washington town, CT",0,T,1075,9797,ENU0979710010,LAUCN097970000000003
H,CS0980280000000,"Waterford town, CT",0,T,1077,9802,ENU0980210010,LAUCN098020000000003
H,CS0980490000000,"Watertown town, CT",0,T,1078,9804,ENU0980410010,LAUCN098040000000003
H,CS0981680000000,"Westbrook town, CT",0,T,1079,9816,ENU0981610010,LAUCN098160000000003
H,CS0983430000000,"Weston town, CT",0,T,1082,9834,ENU0983410010,LAUCN098340000000003
H,CS0985950000000,"Willington town, CT",0,T,1085,9859,ENU0985910010,LAUCN098590000000003
H,CS0986370000000,"Wilton town, CT",0,T,1086,9863,ENU0986310010,LAUCN098630000000003
H,CS0986440000000,"Winchester town, CT",0,T,1087,9864,ENU0986410010,LAUCN098640000000003
H,CS0986790000000,"Windham town, CT",0,T,1088,9867,ENU0986710010,LAUCN098670000000003
H,CS0987070000000,"Windsor Locks town, CT",0,T,1090,9870,ENU0987010010,LAUCN098700000000003
H,CS0987560000000,"Wolcott town, CT",0,T,1091,9875,ENU0987510010,LAUCN098750000000003
H,CS0987700000000,"Woodbridge town, CT",0,T,1092,9877,ENU0987710010,LAUCN098770000000003
H,CS0987910000000,"Woodbury town, CT",0,T,1093,9879,ENU0987910010,LAUCN098790000000003
H,CS0988190000000,"Woodstock town, CT",0,T,1094,9881,ENU0988110010,LAUCN098810000000003
H,CS2300100000000,"Abbot town, ME",0,T,2756,23001,ENU2300110010,LAUCS23001000000000003
H,CS2300275000000,"Acton town, ME",0,T,2757,23002,ENU2300210010,LAUCS23002000000000003
H,CS2300380000000,"Addison town, ME",0,T,2758,23003,ENU2300310010,LAUCS23003000000000003
H,CS2300590000000,"Albion town, ME",0,T,2759,23005,ENU2300510010,LAUCS23005000000000003
H,CS2300660000000,"Alexander town, ME",0,T,2760,23006,ENU2300610010,LAUCS23006000000000003
H,CS2300730000000,"Alfred town, ME",0,T,2761,23007,ENU2300710010,LAUCS23007000000000003
H,CS2300800000000,"Allagash town, ME",0,T,2762,23008,ENU2300810010,LAUCS23008000000000003
H,CS2301010000000,"Alna town, ME",0,T,2763,23010,ENU2301010010,LAUCS23010000000000003
H,CS2301115000000,"Alton town, ME",0,T,2764,23011,ENU2301110010,LAUCS23011000000000003
H,CS2301185000000,"Amherst town, ME",0,T,2765,23011,ENU2301110010,LAUCS23011000000000003
H,CS2301220000000,"Amity town, ME",0,T,2766,23012,ENU2301210010,LAUCS23012000000000003
H,CS2301325000000,"Andover town, ME",0,T,2767,23013,ENU2301310010,LAUCS23013000000000003
H,CS2301395000000,"Anson town, ME",0,T,2768,23013,ENU2301310010,LAUCS23013000000000003
H,CS2301465000000,"Appleton town, ME",0,T,2769,23014,ENU2301410010,LAUCS23014000000000003
H,CS2301500000000,"Argyle unorganized, ME",0,T,2770,23015,ENU2301510010,LAUCS23015000000000003
H,CS2301570000000,"Arrowsic town, ME",0,T,2771,23015,ENU2301510010,LAUCS23015000000000003
H,CS2301605000000,"Arundel town, ME",0,T,2772,23016,ENU2301610010,LAUCS23016000000000003
H,CS2301710000000,"Ashland town, ME",0,T,2773,23017,ENU2301710010,LAUCS23017000000000003
H,CS2301885000000,"Athens town, ME",0,T,2774,23018,ENU2301810010,LAUCS23018000000000003
H,CS2301920000000,"Atkinson town, ME",0,T,2775,23019,ENU2301910010,LAUCS23019000000000003
H,CS2302165000000,"Aurora town, ME",0,T,2778,23021,ENU2302110010,LAUCS23021000000000003
H,CS2302235000000,"Avon town, ME",0,T,2779,23022,ENU2302210010,LAUCS23022000000000003
H,CS2302480000000,"Baileyville town, ME",0,T,2780,23024,ENU2302410010,LAUCS23024000000000003
H,CS2302655000000,"Baldwin town, ME",0,T,2781,23026,ENU2302610010,LAUCS23026000000000003
H,CS2302762000000,"Bancroft unorganized, ME",0,T,2782,23027,ENU2302710010,LAUCS23027000000000003
H,CS2302865000000,"Bar Harbor town, ME",0,T,2784,23028,ENU2302810010,LAUCS23028000000000003
H,CS2302970000000,"Baring plantation, ME",0,T,2785,23029,ENU2302910010,LAUCS23029000000000003
H,CS2303670000000,"Beals town, ME",0,T,2787,23036,ENU2303610010,LAUCS23036000000000003
H,CS2303740000000,"Beaver Cove town, ME",0,T,2788,23037,ENU2303710010,LAUCS23037000000000003
H,CS2303810000000,"Beddington town, ME",0,T,2789,23038,ENU2303810010,LAUCS23038000000000003
H,CS2304020000000,"Belgrade town, ME",0,T,2791,23040,ENU2304010010,LAUCS23040000000000003
H,CS2304125000000,"Belmont town, ME",0,T,2792,23041,ENU2304110010,LAUCS23041000000000003
H,CS2304475000000,"Benton town, ME",0,T,2793,23044,ENU2304410010,LAUCS23044000000000003
H,CS2304720000000,"Berwick town, ME",0,T,2794,23047,ENU2304710010,LAUCS23047000000000003
H,CS2304825000000,"Bethel town, ME",0,T,2795,23048,ENU2304810010,LAUCS23048000000000003
H,CS2305000000000,"Bingham town, ME",0,T,2797,23050,ENU2305010010,LAUCS23050000000000003
H,CS2305385000000,"Blaine town, ME",0,T,2798,23053,ENU2305310010,LAUCS23053000000000003
H,CS2305560000000,"Blanchard unorganized, ME",0,T,2799,23055,ENU2305510010,LAUCS23055000000000003
H,CS2305700000000,"Blue Hill town, ME",0,T,2800,23057,ENU2305710010,LAUCS23057000000000003
H,CS2306050000000,"Boothbay town, ME",0,T,2801,23060,ENU2306010010,LAUCS23060000000000003
H,CS2306120000000,"Boothbay Harbor town, ME",0,T,2802,23061,ENU2306110010,LAUCS23061000000000003
H,CS2306260000000,"Bowdoin town, ME",0,T,2803,23062,ENU2306210010,LAUCS23062000000000003
H,CS2306365000000,"Bowdoinham town, ME",0,T,2804,23063,ENU2306310010,LAUCS23063000000000003
H,CS2306400000000,"Bowerbank town, ME",0,T,2805,23064,ENU2306410010,LAUCS23064000000000003
H,CS2306575000000,"Bradford town, ME",0,T,2806,23065,ENU2306510010,LAUCS23065000000000003
H,CS2306680000000,"Bradley town, ME",0,T,2807,23066,ENU2306610010,LAUCS23066000000000003
H,CS2306855000000,"Bremen town, ME",0,T,2808,23068,ENU2306810010,LAUCS23068000000000003
H,CS2307065000000,"Bridgewater town, ME",0,T,2810,23070,ENU2307010010,LAUCS23070000000000003
H,CS2307170000000,"Bridgton town, ME",0,T,2811,23071,ENU2307110010,LAUCS23071000000000003
H,CS2307380000000,"Brighton plantation, ME",0,T,2812,23073,ENU2307310010,LAUCS23073000000000003
H,CS2307485000000,"Bristol town, ME",0,T,2813,23074,ENU2307410010,LAUCS23074000000000003
H,CS2307800000000,"Brooklin town, ME",0,T,2814,23078,ENU2307810010,LAUCS23078000000000003
H,CS2307870000000,"Brooks town, ME",0,T,2815,23078,ENU2307810010,LAUCS23078000000000003
H,CS2307975000000,"Brooksville town, ME",0,T,2816,23079,ENU2307910010,LAUCS23079000000000003
H,CS2308150000000,"Brownfield town, ME",0,T,2817,23081,ENU2308110010,LAUCS23081000000000003
H,CS2308325000000,"Brownville town, ME",0,T,2818,23083,ENU2308310010,LAUCS23083000000000003
H,CS2308430000000,"Brunswick town, ME",0,T,2819,23084,ENU2308410010,LAUCS23084000000000003
H,CS2308710000000,"Buckfield town, ME",0,T,2820,23087,ENU2308710010,LAUCS23087000000000003
H,CS2308815000000,"Bucksport town, ME",0,T,2821,23088,ENU2308810010,LAUCS23088000000000003
H,CS2309200000000,"Burlington town, ME",0,T,2822,23092,ENU2309210010,LAUCS23092000000000003
H,CS2309270000000,"Burnham town, ME",0,T,2823,23092,ENU2309210010,LAUCS23092000000000003
H,CS2309410000000,"Buxton town, ME",0,T,2824,23094,ENU2309410010,LAUCS23094000000000003
H,CS2309550000000,"Byron town, ME",0,T,2825,23095,ENU2309510010,LAUCS23095000000000003
H,CS2309655000000,"Cambridge town, ME",0,T,2827,23096,ENU2309610010,LAUCS23096000000000003
H,CS2309725000000,"Camden town, ME",0,T,2828,23097,ENU2309710010,LAUCS23097000000000003
H,CS2309935000000,"Canaan town, ME",0,T,2829,23099,ENU2309910010,LAUCS23099000000000003
H,CS2310005000000,"Canton town, ME",0,T,2830,23100,ENU2310010010,LAUCS23100000000000003
H,CS2310180000000,"Cape Elizabeth town, ME",0,T,2831,23101,ENU2310110010,LAUCS23101000000000003
H,CS2310495000000,"Caratunk town, ME",0,T,2832,23104,ENU2310410010,LAUCS23104000000000003
H,CS2310670000000,"Carmel town, ME",0,T,2834,23106,ENU2310610010,LAUCS23106000000000003
H,CS2310740000000,"Carrabassett Valley town, ME",0,T,2835,23107,ENU2310710010,LAUCS23107000000000003
H,CS2310810000000,"Carroll plantation, ME",0,T,2836,23108,ENU2310810010,LAUCS23108000000000003
H,CS2310915000000,"Carthage town, ME",0,T,2837,23109,ENU2310910010,LAUCS23109000000000003
H,CS2311020000000,"Cary plantation, ME",0,T,2838,23110,ENU2311010010,LAUCS23110000000000003
H,CS2311125000000,"Casco town, ME",0,T,2839,23111,ENU2311110010,LAUCS23111000000000003
H,CS2311265000000,"Castine town, ME",0,T,2840,23112,ENU2311210010,LAUCS23112000000000003
H,CS2311300000000,"Castle Hill town, ME",0,T,2841,23113,ENU2311310010,LAUCS23113000000000003
H,CS2311335000000,"Caswell town, ME",0,T,2842,23113,ENU2311310010,LAUCS23113000000000003
H,CS2311785000000,"Central Aroostook unorganized, ME",0,T,2843,23117,ENU2311710010,LAUCS23117000000000003
H,CS2311800000000,"Central Hancock unorganized, ME",0,T,2844,23118,ENU2311810010,LAUCS23118000000000003
H,CS2311820000000,"Central Somerset unorganized, ME",0,T,2845,23118,ENU2311810010,LAUCS23118000000000003
H,CS2312000000000,"Chapman town, ME",0,T,2846,23120,ENU2312010010,LAUCS23120000000000003
H,CS2312105000000,"Charleston town, ME",0,T,2847,23121,ENU2312110010,LAUCS23121000000000003
H,CS2312175000000,"Charlotte town, ME",0,T,2848,23121,ENU2312110010,LAUCS23121000000000003
H,CS2312300000000,"Chebeague Island town, ME",0,T,2849,23123,ENU2312310010,LAUCS23123000000000003
